SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Elmer Wood Elementary,"1271 W. Bellevue Rd., Atwater, CA 95301",60342000258,,1
Mitchell Elementary,"1761 Grove Ave., Atwater, CA 95301",60342000259,,1
Mitchell Intermediate,"1753 Fifth St., Atwater, CA 95301",60342000260,,1
Shaffer Elementary,"1434 California St., Atwater, CA 95301",60342000261,,1
Thomas Olaeta Elementary,"2266 High St., Atwater, CA 95301",60342000262,,1
Peggy Heller Elementary,"201 Lake View Dr., Atwater, CA 95301",60342004672,,1
Atwater Senior Academy,"1800 Juniper Ave., Atwater, CA 95301",60342011167,,1
Bellevue Senior Elementary,"1020 E. Bellevue Rd., Atwater, CA 95301",60342013051,,1
EV Cain 21st Century STEM Charter,"150 Palm Ave., Auburn, CA 95603",60348000265,,1
Rock Creek Elementary,"3050 Bell Rd., Auburn, CA 95603",60348000267,,1
Auburn Elementary,"11400 Lariat Ranch Rd., Auburn, CA 95603",60348004813,,1
Skyridge Elementary,"800 Perkins Way, Auburn, CA 95603",60348009709,,1
Alta Vista Community Charter,"173 Oak St., Auburn, CA 95603",60348013170,,1
Azusa High,"240 N. Cerritos Ave., Azusa, CA 91702",60360000268,,1
Center Middle,"5500 N. Cerritos Ave., Azusa, CA 91702",60360000269,,1
Henry Dalton Elementary,"500 E. 10th St., Azusa, CA 91702",60360000270,,1
Alice M. Ellington Elementary,"5034 N. Clydebank, Covina, CA 91722",60360000271,,1
Foothill Middle,"151 N. Fenimore Ave., Azusa, CA 91702",60360000272,,1
Gladstone High,"1340 N. Enid, Covina, CA 91722",60360000273,,1
Gladstone Street Elementary,"1040 E. Gladstone St., Azusa, CA 91702",60360000274,,1
Victor F. Hodge Elementary,"700 W. 11th St., Azusa, CA 91702",60360000275,,1
Charles H. Lee Elementary,"550 N. Cerritos Ave., Azusa, CA 91702",60360000277,,1
Magnolia Elementary,"945 E. Nearfield, Azusa, CA 91702",60360000278,,1
Mountain View Elementary,"201 N. Vernon Ave., Azusa, CA 91702",60360000279,,1
Clifford D. Murray Elementary,"505 E. Renwick Rd., Azusa, CA 91702",60360000280,,1
Paramount Elementary,"409 W. Paramount St., Azusa, CA 91702",60360000281,,1
W. R. Powell Elementary,"1035 E. Mauna Loa, Azusa, CA 91702",60360000282,,1
Sierra High,"1134 S. Barranca, Glendora, CA 91740",60360000283,,1
Slauson Intermediate,"340 W. Fifth St., Azusa, CA 91702",60360000284,,1
