NCESSCH,URL_2019
4.20086E+11,http://www.masterycharter.org/elementary-schools/
4.20086E+11,http://propelschools.org/propel-pitcairn/
4.20086E+11,http://esperanzacyber.org/about_us
4.20086E+11,http://universalfamilyofschools.org/our-schools/universal-audenried-charter-high-school/
4.20085E+11,http://www.masterycharter.org/school/gratz-prep-middle/
4.20085E+11,http://propelschools.org/propel-northside/
4.20084E+11,http://www.olneycharter.com
4.20084E+11,http://www.masterycharter.org/elementary-schools/
4.20083E+11,http://universalfamilyofschools.org/our-schools/universal-bluford-charter-school/
4.20083E+11,http://propelschools.org/propel-braddock-hills-hs/
4.20083E+11,http://www.masterycharter.org/elementary-schools/
4.20083E+11,http://www.masterycharter.org/elementary-schools/
4.20083E+11,http://www.masterycharter.org/elementary-schools/
4.20083E+11,http://www.masterycharter.org/elementary-schools/
4.20083E+11,http://universalfamilyofschools.org/our-schools/universal-daroff-charter-school/
4.20082E+11,http://kippphiladelphia.org/our-schools/kipp-west-philadelphia-preparatory-charter-school/
4.20076E+11,http://www.masterycharter.org/school/pickett-campus/
4.20075E+11,http://propelschools.org/propel-montour/
4.20015E+11,http://www.masterycharter.org/school/shoemaker-campus/
4.20014E+11,http://www.masterycharter.org/school/thomas-campus/
4.20014E+11,http://propelschools.org/propel-east/
4.20013E+11,http://propelschools.org/propel-mckeesport/
4.20013E+11,https://www.theacademyschools.com/charter-school/?
4.20012E+11,http://kippphiladelphia.org/our-schools/kipp-philadelphia-preparatory-academy/
4.20011E+11,http://propelschools.org/propel-homestead/
4.20008E+11,http://www.masterycharter.org/school/lenfest-campus/
4.20007E+11,http://www.stringtheoryschools.org/west-campus/
4.20006E+11,http://www.masterycharter.org/school/hardy-williams-high/
4.20006E+11,http://universalfamilyofschools.org/our-schools/universal-institute-charter-school/
4.20004E+11,http://www.aspirapa.org
4.11317E+11,https://www.3rcs.org
4.11172E+11,https://shyaa.arthuracademy.org
4.11158E+11,
4.11089E+11,https://oregontrailschools.com/ota/
4.11082E+11,http://www.salkeiz.k12.or.us/schools/charter/optimum-learning-environment
4.11082E+11,http://www.salkeiz.k12.or.us/schools/charter/valley-inquiry-charter-school
4.11082E+11,http://www.salkeiz.k12.or.us/schools/charter/howard-street-charter-school
4.11004E+11,http://www.portlandcm.org/teaching-and-learning/opal-school
4.1069E+11,http://www.woodlandcharterschool.org
4.1047E+11,http://summitlearningcharter.org/early-college/
4.1047E+11,http://summitlearningcharter.org/virtual-academy/
4.10171E+11,https://bakercharters.org/about-baker-early-college/
4.10005E+11,https://www.mosier.k12.or.us/Domain/4
4.00079E+11,https://www.ok.gov/oja/OK_Youth_Academy_Charter_Schools.html
4.00079E+11,http://www.lighthouse-academies.org/schools/okclcs
4.00079E+11,https://www.connectionsacademy.com/oklahoma-virtual-school/curriculum/high-school
4.00079E+11,https://www.connectionsacademy.com/oklahoma-virtual-school/curriculum/middle-school
4.00079E+11,https://www.connectionsacademy.com/oklahoma-virtual-school/curriculum/elementary-school
4.00078E+11,https://epiccharterschools.org/category/high-school
4.00078E+11,https://epiccharterschools.org/category/mid-school
